,uuid,source,orig_id,label_method,lat,lon,datetime_local,season,width,height,heading,projection_type,sequenceIndex,mly_sequenceId,kv_sequenceId,mly_captured_at,kv_shotDate,mly_camera_parameters,kv_cameraParameters,mly_quality_score,kv_qualityDetails,kv_qualityLevel,kv_qualityStatus,mly_altitude,mly_atomic_scale,mly_computed_altitude,mly_computed_compass_angle,mly_computed_geometry,mly_computed_rotation,mly_exif_orientation,mly_is_pano,mly_merge_cc,mly_mesh,mly_organization_id,mly_sfm_cluster,kv_autoImgProcessingResult,kv_autoImgProcessingStatus,kv_dateAdded,kv_dateProcessed,kv_distance,kv_fieldOfView,kv_filepath,kv_filepathLTh,kv_filepathProc,kv_filepathTh,kv_fileurl,kv_fileurlLTh,kv_fileurlProc,kv_fileurlTh,kv_from,kv_gpsAccuracy,kv_hasObd,kv_headers,kv_imagePartProjection,kv_isUnwrapped,kv_isWrapped,kv_matchLat,kv_matchLng,kv_matchSegmentId,kv_name,kv_orgCode,kv_projectionYaw,kv_rawDataId,kv_status,kv_storage,kv_to,kv_unwrapVersion,kv_videoId,kv_videoIndex,kv_visibility,kv_wayId,kv_wrapVersion
28,21da6685-c215-4b47-9a7d-8fefb790fcb2,Mapillary,2935461220075965,Manual,44.000509459110646,-79.46405231952667,2020-03-07 16:37:20.990000-05:00,Spring,3840,2160,253.27035649954,fisheye,115,v4lzilsagfpqi6ydasgpvi,,1583617040990.0,,"[0.50214137033101, -0.053410796042456, -0.0048560974165157]",,0.28015873015873,,,,253.8995,1.3150661739181,269.96410021465,256.9154686958,"{'type': 'Point', 'coordinates': [-79.463895601814, 44.000484773147]}","[1.1138843797203, 1.3002659763732, -1.4611081326433]",1.0,False,3.780257443577e+18,"{'id': '329991598488247', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An-SfdgOU6x1FRv1sX-PvbOBYH4-j7mbxxpku4D4to8vZKEIe6-lfq8KVvqVbO9UfwgKvmBxzDhwX6bA6gZcLacXDB3SV1vs7OG8Mjh3OdKs0pNCb2Y0K1AEIRVqEcWMMtk?ccb=10-5&oh=00_AfBFYXhsMPaBzX9lj_bAH3dor9gR-O6J15FhWfAeA_cMYQ&oe=643A6F67&_nc_sid=d122da'}",511759473282597.0,"{'id': '252343993327010', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An_vrZuxaS2X4iuSrhnHSpBQBYLb9lxj7ySCVvVjA8Op7_n6pjuPYNEzThSi5kw1_PUdG1uh7wpMycapjrQ_Hi_Azhe3-WPOH-ADwhtU3bnwZGDADcOxcI9OfTJs_FpztgphBuImyMSy?ccb=10-5&oh=00_AfBfc2nM--DhYTD0ni3Qurv0DDQxt2In47CMPzY-uaYBVQ&oe=643A5E53&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19c9cb57-4eb9-452a-966f-3da37a6a8a8a,Mapillary,908523803329750,Manual,52.10537505935619,9.357513785362244,2019-10-31 11:05:24.013000+01:00,Autumn,4000,2250,21.849212646484,perspective,7,zgcs8630x6tj2ad00ne1d0,,1572516324013.0,,"[0.78980636162563, 0.039311130421984, -0.026473166608834]",,0.8780487804878,,,,114.19999694824,1.0988447730815,2.3676933646202,8.5089767272849,"{'type': 'Point', 'coordinates': [9.3575274700942, 52.105454155156]}","[1.5498964939378, -0.12698019183656, 0.10548978763693]",1.0,False,3.4833087796158e+18,"{'id': '1160416921049298', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An__zM6Vdulj9IqZ5DWvTnbsr2EJ6EG1pxpnt_a3D1Aofkg5YHxHY6VYMKpqjyOeKr6GlbeojwMBk9gtpw272Mz8erbchEKkxuS3wCeoYIKK-nPE9-ggQ-b4SYaAjswxzBjS?ccb=10-5&oh=00_AfDDYa_QALrVx5lxbbmizV5uWfImatzioSBIubpBJdalmw&oe=643A73F0&_nc_sid=d122da'}",,"{'id': '3108406252724567', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An8mVsj0zoEtL-Gh-Ja2Qw8AMYARuvHEMKzbdh52ukC1bZDb7RFD1jaVzzLfSi0dTBqMOlwEtcmm1uWcFTqBA3j1lEWg6R8sINKCgePhlfxlOgFh0xrdbDFHFU2g2hzaWWofd8RKq2Ie?ccb=10-5&oh=00_AfBn2CpPBJ72fORULbp4nkuhb88dKkWQCwpwhwHbPHIXgw&oe=643A707F&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,175b878c-d03a-4655-b02f-759312fe58cc,Mapillary,1351283651916585,Manual,47.9060656146134,1.9091373682022093,2019-10-11 17:09:45.867000+02:00,Autumn,3968,2240,295.84350585938,perspective,232,mkvrgxt3r4ake0aqjtm6r3,,1570806585867.0,,"[0.74539824746134, 0.026604732967788, -0.021802963907373]",,0.8354527938343,,,,157.40000915527,1.0212349618256,2.2500212462619,291.31871935765,"{'type': 'Point', 'coordinates': [1.9090417200699, 47.906005462951]}","[1.386896762435, 0.88160617232248, -0.98684190008464]",1.0,False,2.4689329499005e+18,"{'id': '939596943531378', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An-Mt5ezgHbqwzoO45nfgr9uzaWTns7TnjsX5v93WQ_WEHi4YlOpyXXdMspfW0bR_VHNm-nL3Awa9JSHhmvGzXseEnWbiVv5K3kO0S4ZjqQO-nz8zvp0HnH7VuI93UYKDKM?ccb=10-5&oh=00_AfChIyot5U_wY0zi5Nr7lqZ96_AEEBxE9ZK7j-eIXvq7Sw&oe=643A61F1&_nc_sid=d122da'}",,"{'id': '329535425407914', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An9D5II9rwfLirv0bbwZGum6VA3GaJHwGVpqjijGZ_uGoP8KLek0bH2GA_4-JY300Xi9gkUSpYSspCnISr9iN0Hwxgq5aGnR2iWBEPwXpjr5PIzIzvz-Ro6EBsl38SWSN-n-AO2CeRoMgg?ccb=10-5&oh=00_AfAleDfMshzAtsCFB57njH6zhJAjqlHWLv4C2e6edtVcrA&oe=643A6C02&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,112eaf30-08be-450a-82f0-ebe271c1027a,Mapillary,776765546363571,Manual,43.99909326031161,-79.47038233280182,2020-03-15 13:08:23.990000-04:00,Spring,3840,2160,252.63128298839,fisheye,62,n9e9t4gzzwv5rskilj7qe9,,1584292103990.0,,"[0.51194913412766, -0.053337875533402, -0.0034075108661942]",,0.3095846701762,,,,250.01502145923,0.99908325168614,257.06489390973,258.13028230351,"{'type': 'Point', 'coordinates': [-79.47030116056, 43.9991597816]}","[1.05755423348, 1.2838266836795, -1.4166599601386]",1.0,False,3.4052321836247e+18,"{'id': '149807910501936', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An8m4CO4PEqV6pH0-GXQH21estg2qTXg0P-wiFkFIiRuHoOXk8UCJg7BN2k3esAWAE78ToTMxQ1qaiu9LYlkp4h63e20Djo6mK_VvDVXth6YRgLQMvsVsiuCW0WgKADQ5wg?ccb=10-5&oh=00_AfD4d3RAaLuhEEWCNzJKmOo8wTJZGM7b35Es5FY7JCyGEQ&oe=643A5635&_nc_sid=d122da'}",511759473282597.0,"{'id': '250131640203026', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An-zYhqgndvCBS9HMPeP9zyPYCepBs5addYXdAHOA4nYTeZUdygsvilqpTKQP63a4iMSNjPJky9T2wJgrTRxHNqJ06Mhw5sXfYPHjqlNgvSB96DxHEPaqXbP8zfYeem82bYKqbQkouxb?ccb=10-5&oh=00_AfAlj816fvn7SL5ENxgOxns8q7d5Ndc30v8UMLJ25ziU6g&oe=643A7903&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,08291c85-45e9-4b7e-9c7f-8319df8cacaa,Mapillary,1032840184186814,Manual,47.91267828626982,1.9089335203170776,2021-08-13 19:06:48+02:00,Summer,5760,2880,0.0,spherical,426,3FS7LUmYxs61zgbvZRVdDC,,1628874408000.0,,,,0.0,,,,166.128,0.99893006271862,1.3325205082074,12.684508325703,"{'type': 'Point', 'coordinates': [1.9089338555903, 47.912637201983]}","[1.4859711618846, -0.37054227049148, -0.036622065184444]",1.0,True,662142816.0,"{'id': '573411763836850', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An8ZcmA9QTizknMQ7cFOoddr9GedJiK-yM_-tqPBgLu7_45mMe0c4UjIrpHkOsqrq6AbLjZVHI4qjzOq-gEKFoVAVP3dYf-4yC1pXmUP-s7F5deKVERSq0Sf-VqLTu8LkAc?ccb=10-5&oh=00_AfCG7kjRINGEPHyrn1Pq62ktlya3wQeqtfF20nWAtqiEhg&oe=643A5439&_nc_sid=d122da'}",,"{'id': '556851222122870', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An9aFJyfg0purYe17BCLx_NohMKQwlDwS8LBe7csru3dOGA4FlzSMdOSsiSJMAv6L-RLZaZLi7dZQh7qzQbTxxlcArbsRcBxSVnA0aZUfhvBQ5B1pdYSuCznavixxlfHQg1T8LsW39EN?ccb=10-5&oh=00_AfAb-9yR9_dBG7FJipZ_WZLNoxQ9EowuIiS6H9SJ5R8Ulg&oe=643A66CF&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,05752827-e598-41ab-b2ad-4db807a6b54a,Mapillary,982334042549854,Manual,47.90220333725517,1.9049209356307983,2021-09-22 18:45:02.388000+02:00,Autumn,4000,2250,294.9258728027344,perspective,12,H0CFTuDGxX6EJpsrRMN5hU,,1632329102388.0,,"[0.70383046380488, -0.013480399135952, 0.0024213761266959]",,0.0,,,,154.23508964995,0.90753382823033,1.5992597760633,293.88625987475,"{'type': 'Point', 'coordinates': [1.9049684887775, 47.90224459754]}","[1.4889348341181, 0.84067155899093, -0.97416057295487]",1.0,False,1657805486.0,"{'id': '1127393874461542', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An9a-opJi2kTlGrJKNZuNakbKJbhhUXMP0BIERIkRK7E527ZL-XUW-4sZIzvHXBUhScJcUiRY-xYzXDH2bE49ZQL9hXLEbIPRjcm0oUAQvyp0FOTJd6UNcuD7weamMY3yQ-D?ccb=10-5&oh=00_AfCWQ0k55vPQnl7_vuDO5xP0OO9NzECLv8Vb1cF18eiAVQ&oe=643A5899&_nc_sid=d122da'}",,"{'id': '2376648865967000', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An800BklaEmkTRBReqqnW7l72JITj9XramrilZtZHVYpy2CFUdiZKvNomrTS_FpGSFhoFPnKJOKhLSXQr1q1N8GRbKj4ssJgVSjmnsApf4gvUvwqdFbaG9-c_TYTtgDbGLjETKnzOK1q?ccb=10-5&oh=00_AfAKg-UOMb_7Uu8a9G5HxeH_rajbjhi-YiM7-FHnwt8WSQ&oe=643A695C&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,013626b6-b16f-44d4-b3cc-909b58841580,Mapillary,523933542098228,Manual,43.99994221187882,-79.458167552948,2018-08-23 17:07:27.050000-04:00,Summer,1920,1080,239.97811889648,,47,wmgif553rilysep2uvntjj,,1535058447050.0,,"[0.8, 0, 0]",,0.6406660412758,,,,0.0,,,,,,1.0,False,,"{'id': '195617669411271', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40361-6\\/An9Nr_SLP9Wz9ASmRq1aJS1f7ERW3HerQ-QHh9Z3ZLJsumnusLp3ebmDHCILGoviDnnXgqeSFt9R9q3mYQ5vwjBt9WBmzJZsoOBjnIA-wJceKe9t-mtTgcKcfdfQlTbHTlk?ccb=10-5&oh=00_AfCe9jQ_hWHFsspiJXp7aoyzjnlKYG02k6Bo8s6egNOUFw&oe=643A708C&_nc_sid=d122da'}",,{'id': '205345627928878'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,009700da-2ab7-4e51-96ed-7bc3bc8df153,Mapillary,524061098757516,Manual,47.906216647537605,1.9113367795944207,2020-09-18 17:44:04.155000+02:00,Autumn,3968,2240,246.96017456055,perspective,472,emszjijqrfe4q6j92z272e,,1600443844155.0,,"[0.75, 0, 0]",,1.0,,,,0.0,1.0,2.0061213448644,251.31069187841,"{'type': 'Point', 'coordinates': [1.9113400901701, 47.906213906836]}","[1.027819954551, 1.4571114649542, -1.4294946807086]",1.0,False,4.0183262277094e+18,,,"{'id': '143240347732563', 'url': 'https:\\/\\/scontent-xsp1-3.xx.fbcdn.net\\/m1\\/v\\/t0.40383-6\\/An_7SRUvSFzxJqIBdl2WYBloc-UIMZt2u9NGY2enDlNfMTGNNFKDQL6OgBiqNHnAdacseLNuG9kf9PTg45XkF2TImi0dmSHCSdLrJruhg8ei3-7Fe3vJ93Z3y_3-mQu6puo58aJqyGJA?ccb=10-5&oh=00_AfD3C7iRlWm0I1fvl6mtDJyBG3SsGqlRarQC0Jvy5g4pRw&oe=643A6FC5&_nc_sid=0f319a'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,eb94b1f3-8f42-450f-affc-aae9824b58fe,KartaView,1504505833,CV,47.907059,1.912147,2022-05-30 16:09:20+02:00,Spring,2560,1440,307.1,perspective,0,,5278553.0,,2022-05-30 14:09:20,,,,"[{'label': 2, 'confidence': 0.000842373, 'presence_level': 1}, {'label': 4, 'confidence': 0.14805433, 'presence_level': 1}, {'label': 1, 'confidence': 0.0020710398, 'presence_level': 1}, {'label': 3, 'confidence': 0.00023419388, 'presence_level': 1}, {'label': 5, 'confidence': 0.000702231, 'presence_level': 1}]",1.0,FINISHED,,,,,,,,,,,,,BLURRED,FINISHED,2022-05-30 14:16:08,2022-05-30 14:16:11,0.0,,2022/5/30/{{sizeprefix}}/5278553_cdc67_6294d1aaaf4bc.jpg,2022/5/30/lth/5278553_cdc67_6294d1aaaf4bc.jpg,2022/5/30/proc/5278553_cdc67_6294d1aaaf4bc.jpg,2022/5/30/th/5278553_cdc67_6294d1aaaf4bc.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/{{sizeprefix}}/5278553_cdc67_6294d1aaaf4bc.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/lth/5278553_cdc67_6294d1aaaf4bc.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/proc/5278553_cdc67_6294d1aaaf4bc.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/th/5278553_cdc67_6294d1aaaf4bc.jpg,0.0,0.0,0.0,318.21,NONE,0.0,0.0,0.0,0.0,0.0,5278553_cdc67_6294d1aaaf4bc.jpg,CMNT,0.0,0.0,active,storage13,0.0,0.0,0.0,0.0,public,0.0,0.0
37,d919a705-e19d-4924-9c61-ca66378d49d7,KartaView,1504508409,CV,47.903857,1.910698,2022-05-30 16:24:19+02:00,Spring,2560,1440,87.69,perspective,60,,5278713.0,,2022-05-30 14:24:19,,,,"[{'label': 2, 'confidence': 0.0010809844, 'presence_level': 1}, {'label': 4, 'confidence': 0.007323919, 'presence_level': 1}, {'label': 1, 'confidence': 0.00013491401, 'presence_level': 1}, {'label': 3, 'confidence': 0.00016619226, 'presence_level': 1}, {'label': 5, 'confidence': 0.0001053785, 'presence_level': 1}]",1.0,FINISHED,,,,,,,,,,,,,BLURRED,FINISHED,2022-05-30 14:30:24,2022-05-30 14:31:12,0.0,,2022/5/30/{{sizeprefix}}/5278713_5aa7f_6294d52fe5882.jpg,2022/5/30/lth/5278713_5aa7f_6294d52fe5882.jpg,2022/5/30/proc/5278713_5aa7f_6294d52fe5882.jpg,2022/5/30/th/5278713_5aa7f_6294d52fe5882.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/{{sizeprefix}}/5278713_5aa7f_6294d52fe5882.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/lth/5278713_5aa7f_6294d52fe5882.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/proc/5278713_5aa7f_6294d52fe5882.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/th/5278713_5aa7f_6294d52fe5882.jpg,0.0,0.0,0.0,114.6,NONE,0.0,0.0,0.0,0.0,0.0,5278713_5aa7f_6294d52fe5882.jpg,CMNT,0.0,0.0,active,storage13,0.0,0.0,0.0,0.0,public,0.0,0.0
38,6a6fc3fb-a4fc-482d-96dd-b8be1c66e74d,KartaView,440181229,CV,47.898867,1.896275,2019-06-21 14:48:01+02:00,Summer,4160,3120,,perspective,1494,,1563729.0,,2019-06-21 12:48:01,,,,,,NEW,,,,,,,,,,,,,BLURRED,FINISHED,2019-06-22 14:41:17,2021-09-03 15:41:02,9.92,,2019/6/22/{{sizeprefix}}/1563729_690e3_5d0e3e0c42ec9.jpg,2019/6/22/lth/1563729_690e3_5d0e3e0c42ec9.jpg,2019/6/22/proc/1563729_690e3_5d0e3e0c42ec9.jpg,2019/6/22/th/1563729_690e3_5d0e3e0c42ec9.jpg,https://storage11.openstreetcam.org/files/photo/2019/6/22/{{sizeprefix}}/1563729_690e3_5d0e3e0c42ec9.jpg,https://storage11.openstreetcam.org/files/photo/2019/6/22/lth/1563729_690e3_5d0e3e0c42ec9.jpg,https://storage11.openstreetcam.org/files/photo/2019/6/22/proc/1563729_690e3_5d0e3e0c42ec9.jpg,https://storage11.openstreetcam.org/files/photo/2019/6/22/th/1563729_690e3_5d0e3e0c42ec9.jpg,249481208.0,0.0,0.0,160.59,NONE,0.0,0.0,47.89886474609375,1.896364688873291,,1563729_690e3_5d0e3e0c42ec9.jpg,CMNT,0.0,,active,storage11,456983716.0,0.0,,,public,26007881.0,0.0
39,195a2083-f4bb-40b8-96cf-06779a7f20b9,KartaView,1504508985,CV,47.902728,1.910738,2022-05-30 16:28:25+02:00,Spring,2560,1440,197.96,perspective,1,,5278729.0,,2022-05-30 14:28:25,,,,"[{'label': 2, 'confidence': 3.097257e-05, 'presence_level': 1}, {'label': 4, 'confidence': 0.89839166, 'presence_level': 2}, {'label': 1, 'confidence': 0.0018670798, 'presence_level': 1}, {'label': 3, 'confidence': 5.1362018e-05, 'presence_level': 1}, {'label': 5, 'confidence': 0.10488533, 'presence_level': 1}]",2.0,FINISHED,,,,,,,,,,,,,BLURRED,FINISHED,2022-05-30 14:32:25,2022-05-30 14:32:31,0.0,,2022/5/30/{{sizeprefix}}/5278729_f3ccd_6294d57ed5cc7.jpg,2022/5/30/lth/5278729_f3ccd_6294d57ed5cc7.jpg,2022/5/30/proc/5278729_f3ccd_6294d57ed5cc7.jpg,2022/5/30/th/5278729_f3ccd_6294d57ed5cc7.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/{{sizeprefix}}/5278729_f3ccd_6294d57ed5cc7.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/lth/5278729_f3ccd_6294d57ed5cc7.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/proc/5278729_f3ccd_6294d57ed5cc7.jpg,https://storage13.openstreetcam.org/files/photo/2022/5/30/th/5278729_f3ccd_6294d57ed5cc7.jpg,639342384.0,0.0,0.0,193.19,NONE,0.0,0.0,47.902618408203125,1.910781025886536,0.0,5278729_f3ccd_6294d57ed5cc7.jpg,CMNT,0.0,0.0,active,storage13,249481223.0,0.0,0.0,0.0,public,34243698.0,0.0
